donor_code,donor_name,donor_type,country_code,country_name,sector,recent_avg,active_years,active_share,sector_share,disburse_pctile_within_cs,disbursement_strong,persistence_strong,embeddedness_strong,n_strong,priority,cs_context
9OTH015,Green Climate Fund,Vertical Fund,SUR,Suriname,Governance & Civil Society,0.1872653333333333,2,0.08695652173913043,1.0,83.33333333333334,True,False,True,2,High,Fragmented coordination space
NLD,Netherlands,Bilateral (DAC),SUR,Suriname,Governance & Civil Society,0.14374727583538213,17,0.7391304347826086,0.0557891995968594,75.0,True,True,False,2,High,Fragmented coordination space
1UN014,UNDP,UN Agency,SUR,Suriname,Governance & Civil Society,0.033953345859855266,13,0.5652173913043478,0.5046046067176475,41.66666666666667,False,True,True,2,High,Fragmented coordination space
USA,United States,Bilateral (DAC),SUR,Suriname,Governance & Civil Society,0.05877481562995423,5,0.21739130434782608,0.02298214919571675,58.333333333333336,False,False,False,0,Low,Fragmented coordination space
1UN006,ILO,UN Agency,SUR,Suriname,Governance & Civil Society,0.032550034319178765,5,0.21739130434782608,0.028785236709102217,33.33333333333333,False,False,False,0,Low,Fragmented coordination space
JPN,Japan,Bilateral (DAC),SUR,Suriname,Governance & Civil Society,0.0245766747945378,3,0.13043478260869565,0.005519830773929337,25.0,False,False,False,0,Low,Fragmented coordination space
FRA,France,Bilateral (DAC),SUR,Suriname,Governance & Civil Society,0.006562333333333333,8,0.34782608695652173,0.009277488822422122,8.333333333333332,False,False,False,0,Low,Fragmented coordination space
5IDB0,IDB Group,MDB,SUR,Suriname,Governance & Civil Society,0.19893400000000003,10,0.43478260869565216,0.0740032268215393,91.66666666666666,True,False,False,1,Medium,Fragmented coordination space
CAN,Canada,Bilateral (DAC),SUR,Suriname,Governance & Civil Society,0.1153625850508808,13,0.5652173913043478,0.07514082936368391,66.66666666666666,False,True,False,1,Medium,Fragmented coordination space
CHE,Switzerland,Bilateral (DAC),SUR,Suriname,Governance & Civil Society,0.051908666666666665,2,0.08695652173913043,0.9910773382210682,50.0,False,False,True,1,Medium,Fragmented coordination space
ISR,Israel,Bilateral (Non-DAC),SUR,Suriname,Governance & Civil Society,0.0077933333333333335,1,0.043478260869565216,1.0,16.666666666666664,False,False,True,1,Medium,Fragmented coordination space
1UN007,Joint SDG Fund,UN Agency,SUR,Suriname,Governance & Civil Society,0.0,1,0.043478260869565216,0.09129049216737946,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
9OTH011,Global Environment Facility,Vertical Fund,SUR,Suriname,Governance & Civil Society,0.0,1,0.043478260869565216,0.001788160341286057,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
AUS,Australia,Bilateral (DAC),SUR,Suriname,Governance & Civil Society,0.0,1,0.043478260869565216,0.04807779561389385,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
FIN,Finland,Bilateral (DAC),SUR,Suriname,Governance & Civil Society,0.0,1,0.043478260869565216,0.00283564008276424,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
GBR,United Kingdom,Bilateral (DAC),SUR,Suriname,Governance & Civil Society,0.0,1,0.043478260869565216,0.05272871948783447,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
ITA,Italy,Bilateral (DAC),SUR,Suriname,Governance & Civil Society,0.0,1,0.043478260869565216,5.23139729653013e-05,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
KOR,Korea,Bilateral (DAC),SUR,Suriname,Governance & Civil Society,0.0,3,0.13043478260869565,0.20300772430540448,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
9OTH020,CGIAR,Vertical Fund,SUR,Suriname,Health,3.1551726666666666,6,0.2608695652173913,0.9259865413094248,100.0,True,False,True,2,High,Fragmented coordination space
5RDB009,Islamic Development Bank,MDB,SUR,Suriname,Health,1.2646749999999998,1,0.043478260869565216,0.6184397165432675,81.81818181818183,True,False,True,2,High,Fragmented coordination space
9OTH012,Global Fund (GFATM),Vertical Fund,SUR,Suriname,Health,1.1517686666666667,20,0.8695652173913043,0.6416321058637743,72.72727272727273,True,True,True,3,High,Fragmented coordination space
JPN,Japan,Bilateral (DAC),SUR,Suriname,Health,0.07087366666666667,6,0.2608695652173913,0.02938922200863394,45.45454545454545,False,False,False,0,Low,Fragmented coordination space
5IDB0,IDB Group,MDB,SUR,Suriname,Health,0.03669533333333334,9,0.391304347826087,0.022168211239688616,36.36363636363637,False,False,False,0,Low,Fragmented coordination space
1UN003,FAO,UN Agency,SUR,Suriname,Health,0.0100653333333333,4,0.17391304347826086,0.0822550671212911,18.181818181818183,False,False,False,0,Low,Fragmented coordination space
NLD,Netherlands,Bilateral (DAC),SUR,Suriname,Health,1.3452258766633605,10,0.43478260869565216,0.10023154208160633,90.9090909090909,True,False,False,1,Medium,Fragmented coordination space
1UN026,WHO,UN Agency,SUR,Suriname,Health,0.5575929209371936,8,0.34782608695652173,0.825055145919929,63.63636363636363,False,False,True,1,Medium,Fragmented coordination space
KOR,Korea,Bilateral (DAC),SUR,Suriname,Health,0.134486,4,0.17391304347826086,0.3733311983811493,54.54545454545454,False,False,True,1,Medium,Fragmented coordination space
1UN025,WHO SPRP,UN Agency,SUR,Suriname,Health,0.035076333333333334,1,0.043478260869565216,1.0,27.27272727272727,False,False,True,1,Medium,Fragmented coordination space
CAN,Canada,Bilateral (DAC),SUR,Suriname,Health,0.003067870173145333,12,0.5217391304347826,0.06263735946422716,9.090909090909092,False,True,False,1,Medium,Fragmented coordination space
AUS,Australia,Bilateral (DAC),SUR,Suriname,Health,0.0,1,0.043478260869565216,0.0030961811782070974,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
AUT,Austria,Bilateral (DAC),SUR,Suriname,Health,0.0,1,0.043478260869565216,0.007874614743299074,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
AZE,Azerbaijan,Bilateral (Non-DAC),SUR,Suriname,Health,0.0,1,0.043478260869565216,1.0,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
BEL,Belgium,Bilateral (DAC),SUR,Suriname,Health,0.0,3,0.13043478260869565,0.00639531488038032,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
DEU,Germany,Bilateral (DAC),SUR,Suriname,Health,0.0,1,0.043478260869565216,0.044146976782835565,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
ESP,Spain,Bilateral (DAC),SUR,Suriname,Health,0.0,1,0.043478260869565216,0.9759860208585363,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
FRA,France,Bilateral (DAC),SUR,Suriname,Health,0.0,13,0.5652173913043478,0.19548018987087828,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
USA,United States,Bilateral (DAC),SUR,Suriname,Health,0.0,4,0.17391304347826086,0.25979038794649073,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
1UN006,ILO,UN Agency,SUR,Suriname,Industry Mining & Construction,0.19739698175720136,7,0.30434782608695654,0.18196279215016348,100.0,True,False,True,2,High,Low-activity space
CAN,Canada,Bilateral (DAC),SUR,Suriname,Industry Mining & Construction,0.07853726249213366,10,0.43478260869565216,0.04958378175334107,66.66666666666666,False,False,False,0,Low,Low-activity space
1UN021,UNIDO,UN Agency,SUR,Suriname,Industry Mining & Construction,0.005472444968040234,2,0.08695652173913043,0.21488686452769298,33.33333333333333,False,False,True,1,Medium,Low-activity space
5IDB0,IDB Group,MDB,SUR,Suriname,Industry Mining & Construction,0.0,6,0.2608695652173913,0.012193600187611876,,False,False,False,0,Peripheral / not assessed,Low-activity space
AUS,Australia,Bilateral (DAC),SUR,Suriname,Industry Mining & Construction,0.0,1,0.043478260869565216,0.10131930114550389,,False,False,False,0,Peripheral / not assessed,Low-activity space
BEL,Belgium,Bilateral (DAC),SUR,Suriname,Industry Mining & Construction,0.0,1,0.043478260869565216,0.003660918262019756,,False,False,False,0,Peripheral / not assessed,Low-activity space
NLD,Netherlands,Bilateral (DAC),SUR,Suriname,Industry Mining & Construction,0.0,2,0.08695652173913043,0.008881305072447535,,False,False,False,0,Peripheral / not assessed,Low-activity space
CAN,Canada,Bilateral (DAC),SUR,Suriname,Other Multisector,0.42735310532357956,14,0.6086956521739131,0.23514893063966444,92.3076923076923,True,True,True,3,High,Fragmented coordination space
NLD,Netherlands,Bilateral (DAC),SUR,Suriname,Other Multisector,0.37262841619495174,16,0.6956521739130435,0.2635474756522357,84.61538461538461,True,True,True,3,High,Fragmented coordination space
1UN003,FAO,UN Agency,SUR,Suriname,Other Multisector,0.09599499999999996,3,0.13043478260869565,0.22849284177226245,69.23076923076923,True,False,True,2,High,Fragmented coordination space
1UN007,Joint SDG Fund,UN Agency,SUR,Suriname,Other Multisector,0.08720605974973979,1,0.043478260869565216,0.09658540393566273,61.53846153846154,False,False,False,0,Low,Fragmented coordination space
1UN014,UNDP,UN Agency,SUR,Suriname,Other Multisector,0.07485435689531664,2,0.08695652173913043,0.14433420784835216,53.84615384615385,False,False,False,0,Low,Fragmented coordination space
DEU,Germany,Bilateral (DAC),SUR,Suriname,Other Multisector,0.0194291280875401,2,0.08695652173913043,0.04312434653038027,46.15384615384615,False,False,False,0,Low,Fragmented coordination space
JPN,Japan,Bilateral (DAC),SUR,Suriname,Other Multisector,0.012525004142204766,3,0.13043478260869565,0.02291860931892238,38.46153846153847,False,False,False,0,Low,Fragmented coordination space
1UN026,WHO,UN Agency,SUR,Suriname,Other Multisector,0.005561887822732567,5,0.21739130434782608,0.00524303633660708,30.76923076923077,False,False,False,0,Low,Fragmented coordination space
BEL,Belgium,Bilateral (DAC),SUR,Suriname,Other Multisector,0.0051593333333333,8,0.34782608695652173,0.009395622041256926,23.076923076923077,False,False,False,0,Low,Fragmented coordination space
NZL,New Zealand,Bilateral (DAC),SUR,Suriname,Other Multisector,0.004893,2,0.08695652173913043,0.04847346933683479,15.384615384615385,False,False,False,0,Low,Fragmented coordination space
9OTH011,Global Environment Facility,Vertical Fund,SUR,Suriname,Other Multisector,0.8958973333333332,2,0.08695652173913043,0.13224265699616408,100.0,True,False,False,1,Medium,Fragmented coordination space
5IDB0,IDB Group,MDB,SUR,Suriname,Other Multisector,0.20650500000000002,10,0.43478260869565216,0.06315582209026649,76.92307692307693,True,False,False,1,Medium,Fragmented coordination space
THA,Thailand,Bilateral (Non-DAC),SUR,Suriname,Other Multisector,0.0015176666666666665,1,0.043478260869565216,1.0,7.6923076923076925,False,False,True,1,Medium,Fragmented coordination space
AUS,Australia,Bilateral (DAC),SUR,Suriname,Other Multisector,0.0,8,0.34782608695652173,0.26643686041002007,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
FRA,France,Bilateral (DAC),SUR,Suriname,Other Multisector,0.0,3,0.13043478260869565,0.0007360787538338938,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
KOR,Korea,Bilateral (DAC),SUR,Suriname,Other Multisector,0.0,1,0.043478260869565216,0.006281864741496742,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
MLT,Malta,Bilateral (Non-DAC),SUR,Suriname,Other Multisector,0.0,1,0.043478260869565216,0.05609624222762909,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
USA,United States,Bilateral (DAC),SUR,Suriname,Other Multisector,0.0,1,0.043478260869565216,0.2221800920013133,,False,False,False,0,Peripheral / not assessed,Fragmented coordination space
ITA,Italy,Bilateral (DAC),SUR,Suriname,Other Social Infrastructure,2.011844894598743,2,0.08695652173913043,0.439293072411827,100.0,True,False,True,2,High,Thin / emerging space
NLD,Netherlands,Bilateral (DAC),SUR,Suriname,Other Social Infrastructure,0.49941243130630575,15,0.6521739130434783,0.04297537974036407,88.88888888888889,True,True,False,2,High,Thin / emerging space
1UN006,ILO,UN Agency,SUR,Suriname,Other Social Infrastructure,0.3749074984617555,13,0.5652173913043478,0.6768915609834713,77.77777777777779,True,True,True,3,High,Thin / emerging space
5IDB0,IDB Group,MDB,SUR,Suriname,Other Social Infrastructure,0.3586743333333333,9,0.391304347826087,0.05032351487770893,66.66666666666666,False,False,False,0,Low,Thin / emerging space
1UN014,UNDP,UN Agency,SUR,Suriname,Other Social Infrastructure,0.07634353559381969,4,0.17391304347826086,0.12150335102769177,44.44444444444444,False,False,False,0,Low,Thin / emerging space
CAN,Canada,Bilateral (DAC),SUR,Suriname,Other Social Infrastructure,0.036370647593797,6,0.2608695652173913,0.01745274116350994,22.22222222222222,False,False,False,0,Low,Thin / emerging space
JPN,Japan,Bilateral (DAC),SUR,Suriname,Other Social Infrastructure,0.00035699999999999995,7,0.30434782608695654,0.017511956342237487,11.11111111111111,False,False,False,0,Low,Thin / emerging space
1UN007,Joint SDG Fund,UN Agency,SUR,Suriname,Other Social Infrastructure,0.24385675216732058,2,0.08695652173913043,0.270084475529692,55.55555555555556,False,False,True,1,Medium,Thin / emerging space
1UN003,FAO,UN Agency,SUR,Suriname,Other Social Infrastructure,0.07008799999999997,2,0.08695652173913043,0.16488203387757117,33.33333333333333,False,False,True,1,Medium,Thin / emerging space
AUS,Australia,Bilateral (DAC),SUR,Suriname,Other Social Infrastructure,0.0,2,0.08695652173913043,0.054773170674625025,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
CZE,Czech Republic,Bilateral (DAC),SUR,Suriname,Other Social Infrastructure,0.0,1,0.043478260869565216,1.0,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
DEU,Germany,Bilateral (DAC),SUR,Suriname,Other Social Infrastructure,0.0,1,0.043478260869565216,0.012715337614913386,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
ESP,Spain,Bilateral (DAC),SUR,Suriname,Other Social Infrastructure,0.0,2,0.08695652173913043,0.02401397914146368,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
FIN,Finland,Bilateral (DAC),SUR,Suriname,Other Social Infrastructure,0.0,5,0.21739130434782608,0.9971643599172357,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
FRA,France,Bilateral (DAC),SUR,Suriname,Other Social Infrastructure,0.0,9,0.391304347826087,0.0017441343408780476,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
USA,United States,Bilateral (DAC),SUR,Suriname,Other Social Infrastructure,0.0,5,0.21739130434782608,0.2998146688142978,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
9OTH012,Global Fund (GFATM),Vertical Fund,SUR,Suriname,Population & Reproductive Health,0.6455306666666666,15,0.6521739130434783,0.35836789413622583,100.0,True,True,True,3,High,Thin / emerging space
CAN,Canada,Bilateral (DAC),SUR,Suriname,Population & Reproductive Health,0.0318608901722442,10,0.43478260869565216,0.05333705402279376,66.66666666666666,False,False,False,0,Low,Thin / emerging space
1UN026,WHO,UN Agency,SUR,Suriname,Population & Reproductive Health,0.0156485245734071,8,0.34782608695652173,0.16970181774346393,33.33333333333333,False,False,True,1,Medium,Thin / emerging space
1UN013,UNAIDS,UN Agency,SUR,Suriname,Population & Reproductive Health,0.0,3,0.13043478260869565,1.0,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
1UN014,UNDP,UN Agency,SUR,Suriname,Population & Reproductive Health,0.0,1,0.043478260869565216,0.005725376829380378,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
AUS,Australia,Bilateral (DAC),SUR,Suriname,Population & Reproductive Health,0.0,1,0.043478260869565216,0.001509664361048099,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
JPN,Japan,Bilateral (DAC),SUR,Suriname,Population & Reproductive Health,0.0,1,0.043478260869565216,0.0009531178868188457,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
NLD,Netherlands,Bilateral (DAC),SUR,Suriname,Population & Reproductive Health,0.0,5,0.21739130434782608,0.0007780805300763142,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
USA,United States,Bilateral (DAC),SUR,Suriname,Population & Reproductive Health,0.0,3,0.13043478260869565,0.01806239702149374,,False,False,False,0,Peripheral / not assessed,Thin / emerging space
CAN,Canada,Bilateral (DAC),SUR,Suriname,Tourism,0.029773603700940166,9,0.391304347826087,0.010356525533690892,100.0,True,False,False,1,Medium,Low-activity space
5IDB0,IDB Group,MDB,SUR,Suriname,Tourism,0.0,1,0.043478260869565216,0.0005751540871401374,,False,False,False,0,Peripheral / not assessed,Low-activity space
JPN,Japan,Bilateral (DAC),SUR,Suriname,Tourism,0.0,1,0.043478260869565216,0.0007362311308347873,,False,False,False,0,Peripheral / not assessed,Low-activity space
